length,word_count,punctuation_count,upper_count,digit_count,special_char_count,has_url,has_email,has_currency,has_phone_number,has_smishing_words,entropy
39,8,0,1,0,0,0,0,0,0,0,3.4588562347628344
155,29,10,15,0,10,0,0,0,0,1,4.479377162984182
147,29,2,28,20,2,0,0,1,1,1,4.916335895679491
76,17,3,2,0,3,0,0,0,0,1,3.997722490332813
151,29,9,7,0,9,0,0,0,0,1,4.481181186945787
38,8,4,3,0,4,0,0,0,0,1,4.092239435525332
29,6,2,3,0,2,0,0,0,0,0,3.781454065856068
133,26,3,14,12,3,1,0,1,0,1,4.740334116449447
37,8,0,1,0,0,0,0,0,0,0,3.826716623501108
63,14,4,2,0,4,0,0,0,0,0,3.715593308524709
57,12,2,1,0,2,0,0,0,0,1,3.998099262971915
50,10,2,3,0,2,0,0,0,0,1,3.980685879853293
49,11,5,3,0,5,0,0,0,0,1,4.015960937428732
50,10,4,1,0,4,0,0,0,0,1,3.978171939471838
154,27,5,30,25,5,0,0,0,1,1,5.0241883001119145
108,19,4,1,13,4,1,0,0,1,1,4.467100272078444
71,17,2,3,0,2,0,0,0,0,1,3.9959001633225775
22,6,0,1,0,0,0,0,0,0,0,3.4428621651554656
38,9,2,1,0,2,0,0,0,0,1,3.8463189626846375
44,11,11,2,0,11,0,0,0,0,0,4.152391277629866
59,12,4,2,0,4,0,0,0,0,0,3.954700575432104
103,25,3,1,1,3,0,0,0,0,1,3.914236235754639
42,9,3,3,0,3,0,0,0,0,1,4.126573149951852
482,100,15,8,0,15,0,0,1,0,1,4.242069542606514
35,7,0,1,0,0,0,0,0,0,0,3.682734717428089
44,10,1,1,0,1,0,0,0,0,1,3.772185460511672
16,3,1,1,0,1,0,0,0,0,1,3.625
108,24,8,1,0,8,0,0,0,0,1,4.123849077293713
70,12,10,8,9,10,1,0,0,0,1,4.875133732061811
62,14,4,46,0,4,0,0,0,0,0,3.9774666124993248
78,13,10,17,11,10,0,0,1,0,1,4.832091367114924
158,25,9,17,0,9,0,0,0,0,1,4.449461682033374
41,10,2,1,1,2,0,0,0,0,1,3.915615041721408
48,8,1,2,12,1,0,0,0,1,1,4.279315949407467
62,13,1,2,0,1,0,0,0,0,1,3.917827868636376
87,17,3,4,0,3,0,0,0,0,1,4.106159301065421
58,12,5,2,0,5,0,0,0,0,1,4.005604688398876
153,32,7,12,0,7,0,0,0,0,1,4.381587508902858
129,21,5,3,20,5,0,0,0,0,1,4.494581779370411
146,30,2,6,9,2,0,0,1,0,1,4.450014428370268
121,29,3,2,0,3,0,0,0,0,1,4.044671748860381
28,4,1,1,0,1,0,0,0,0,0,3.610577243331642
127,22,3,14,17,3,0,0,1,1,1,4.730618944381988
67,13,2,1,0,2,0,0,0,0,1,3.9141777650141103
152,24,14,22,27,14,0,0,0,1,1,5.166453896614707
205,41,4,4,0,4,0,0,0,0,1,4.203892756917804
41,8,1,1,0,1,0,0,0,0,1,3.9057035305856345
38,8,2,2,0,2,0,0,0,0,1,3.848947001371741
23,5,0,1,0,0,0,0,0,0,1,3.2946635862096048
131,29,6,97,2,6,0,0,0,0,0,4.341438848772774
51,14,0,2,0,0,0,0,0,0,0,3.760860747440353
10,2,2,1,0,2,0,0,0,0,0,2.321928094887362
36,7,5,3,0,5,0,0,0,0,1,3.9064821276822
50,10,3,3,0,3,0,0,0,0,1,4.067976439385299
102,22,3,1,0,3,0,0,0,0,1,4.128215156239707
37,8,0,1,0,0,0,0,0,0,1,3.839965947708488
163,34,15,47,0,15,0,0,0,0,1,4.88199715353669
140,29,4,27,12,4,0,0,0,0,1,4.735165534409354
42,8,5,1,0,5,0,0,0,0,0,3.748994803525097
149,33,6,6,1,6,0,0,0,0,0,4.16697204979475
123,20,0,0,10,0,0,0,0,1,1,4.302727627374386
102,20,15,4,0,15,0,0,0,0,0,4.141706592138881
146,32,7,32,10,7,0,0,0,0,1,4.782004757562127
32,7,1,5,0,1,0,0,0,0,1,3.991729296672175
20,5,3,1,0,3,0,0,0,0,0,3.2841837197791888
32,7,2,1,0,2,0,0,0,0,0,3.394247562960808
183,32,10,33,22,10,0,0,0,0,1,4.982607310020969
157,29,11,9,28,11,0,0,0,1,1,4.828320031172442
28,4,3,2,0,3,0,0,0,0,0,3.878783493486176
87,13,2,11,11,2,0,0,0,1,1,4.659328232319132
133,28,3,2,0,3,0,0,0,0,1,4.171851228173826
53,11,1,2,2,1,0,0,1,0,1,4.173135020715876
160,31,6,7,16,6,0,0,0,0,1,4.620566105088134
61,16,7,2,0,7,0,0,0,0,0,3.7603020451267017
132,25,5,13,3,5,0,0,0,0,1,4.623170789461383
55,11,0,2,0,0,0,0,0,0,1,3.914028360720338
82,14,4,7,4,4,0,0,1,0,1,4.468125748436512
25,5,4,1,0,4,0,0,0,0,1,3.7034651896016464
109,21,4,12,7,4,0,0,0,0,1,4.653229917430984
161,30,6,12,24,6,0,0,0,1,1,4.808673716132234
256,39,19,17,0,19,0,0,0,0,1,4.404803484336429
19,4,1,1,0,1,0,0,0,0,1,3.391892644680934
87,20,5,3,4,5,0,0,0,0,1,4.215605850604292
37,9,3,3,0,3,0,0,0,0,0,3.8603683126318247
154,27,8,14,25,8,0,0,1,1,1,4.917042406798298
87,20,2,3,1,2,0,0,0,0,1,4.075299632025592
95,22,3,3,1,3,0,0,0,0,0,4.058986036918393
48,10,3,3,0,3,0,0,0,0,1,3.920099938257928
148,26,7,19,1,7,0,0,0,0,1,4.664921688048915
39,9,3,1,0,3,0,0,0,0,0,3.801445732171807
28,8,0,2,0,0,0,0,0,0,0,3.4496401923789075
59,12,8,2,0,8,0,0,0,0,1,4.193681346111933
35,7,2,1,0,2,0,0,0,0,1,4.000432302535625
159,31,9,31,27,9,0,0,1,1,1,5.148404534676871
61,13,6,3,0,6,0,0,0,0,1,4.020844002087184
38,6,16,2,0,16,0,0,0,0,0,3.6100635408770727
231,50,18,19,0,18,0,0,0,0,1,4.460135906499835
38,7,7,3,0,7,0,0,0,0,0,3.74478500084454
86,13,2,11,11,2,0,0,0,1,1,4.621909778805877
95,21,4,47,3,4,0,0,0,0,1,4.535582343073974
70,14,1,1,0,1,0,0,0,0,1,4.044223191690701
24,5,3,1,0,3,0,0,0,0,0,3.688721875540868
111,24,5,2,0,5,0,0,0,0,1,4.179804793263597
142,27,3,3,0,3,0,0,0,0,1,4.1138840385085
146,28,3,3,20,3,0,0,1,1,1,4.496753912540236
144,22,4,1,2,4,0,0,0,0,1,4.359623066743327
74,14,3,1,0,3,0,0,0,0,1,4.202433015696228
90,19,3,13,5,3,0,0,0,0,1,4.400852066268636
59,11,6,4,0,6,0,0,0,0,1,4.2718708046218845
159,32,10,1,9,10,0,0,0,0,1,4.363639451464165
79,17,9,1,0,9,0,0,0,0,1,4.303375370177013
115,24,5,2,0,5,0,0,0,0,1,4.171620286199506
76,16,2,2,0,2,0,0,0,0,0,4.172210976238603
131,31,5,3,1,5,0,0,0,0,1,4.176944058588607
59,13,6,2,0,6,0,0,0,0,0,4.150563163049502
45,10,2,1,0,2,0,0,0,0,1,3.780307540581812
121,29,3,1,2,3,0,0,0,0,1,3.975946344558675
157,26,9,15,0,9,0,0,0,0,1,4.416948107618167
32,8,2,1,0,2,0,0,0,0,1,3.694548827786958
204,38,11,19,0,11,0,0,0,0,1,4.576991462875273
123,26,8,6,0,8,0,0,0,0,1,4.058248561852848
74,15,5,1,0,5,0,0,0,0,1,4.134252183836542
88,18,4,3,0,4,0,0,0,0,1,4.045403560729944
431,95,18,8,0,18,0,0,0,0,1,4.179195844131557
29,5,1,1,0,1,0,0,0,0,1,4.073329701949522
27,6,0,1,0,0,0,0,0,0,0,3.704349428956052
146,32,8,1,0,8,0,0,0,0,1,4.228423408336758
171,33,10,3,0,10,0,0,0,0,1,4.180411366799799
113,24,13,3,0,13,0,0,0,0,0,4.314741063848319
137,32,4,3,0,4,0,0,0,0,1,4.067543629916309
112,19,8,9,6,8,0,0,0,0,1,4.648430206872274
52,11,6,3,0,6,0,0,0,0,1,4.113834074602286
47,10,2,3,0,2,0,0,0,0,1,3.8872584691967793
25,6,6,2,0,6,0,0,0,0,1,3.4790795706241737
125,22,3,8,14,3,0,0,0,0,1,4.480595066546252
159,32,8,11,0,8,0,0,0,0,1,4.390106103689642
126,26,6,4,0,6,0,0,0,0,1,4.190785439151669
39,8,4,2,0,4,0,0,0,0,1,4.0865589495760055
32,7,0,1,0,0,0,0,0,0,0,3.7806390622295662
70,14,6,2,19,6,0,0,0,0,1,4.315745862736519
153,26,9,35,2,9,1,0,0,0,1,4.970254933822393
157,29,2,17,1,2,0,0,1,0,1,4.631650838311059
27,7,0,1,0,0,0,0,0,0,0,3.4299083350961603
26,6,1,2,0,1,0,0,0,0,1,3.715453546047368
97,18,5,7,16,5,0,0,1,0,1,4.863296034289273
68,17,2,1,0,2,0,0,0,0,1,3.8130332038224313
26,5,3,3,0,3,0,0,0,0,0,3.979097891134804
77,13,0,1,0,0,0,0,0,0,1,4.072943971193757
43,10,3,1,1,3,0,0,0,0,1,3.929415266874184
118,19,5,2,20,5,0,0,0,0,1,4.524461965512542
38,8,1,2,0,1,0,0,0,0,1,4.095968631579972
68,13,6,4,0,6,0,0,0,0,1,4.3127137487782665
178,36,8,8,25,8,0,0,0,0,1,4.590220327276216
48,9,4,1,0,4,0,0,0,0,0,4.079115106190033
58,12,1,2,0,1,0,0,0,0,1,4.046817783667208
31,6,1,1,0,1,0,0,0,0,1,3.861476859389223
66,15,2,2,0,2,0,0,0,0,1,4.060519922850158
152,26,5,3,18,5,0,0,0,1,1,4.554438264937388
149,29,8,40,17,8,0,0,0,0,1,5.027818796114031
97,18,2,1,0,2,0,0,0,0,1,4.211213327341191
41,8,6,1,0,6,0,0,0,0,1,4.207277383673446
87,17,2,2,0,2,0,0,0,0,1,4.1280314676464425
90,20,6,11,9,6,0,0,1,0,1,4.478362916113604
166,36,7,9,2,7,0,0,0,0,1,4.39560885757014
145,27,13,6,12,13,1,0,0,0,1,4.745177346923828
31,7,3,1,1,3,0,0,0,0,0,3.840347116419752
77,13,5,3,0,5,0,0,0,0,1,4.201089787110984
169,25,15,8,0,15,0,0,0,0,1,4.434052625084677
63,14,5,3,0,5,0,0,0,0,1,3.8057094355622665
131,29,5,4,0,5,0,0,0,0,1,4.289408602148201
54,9,10,9,0,10,0,0,0,0,1,4.139715632739884
156,25,5,23,12,5,0,0,0,1,1,4.81267287316118
19,5,3,1,0,3,0,0,0,0,1,3.787143960698141
104,17,8,7,0,8,0,0,0,0,1,4.379990084652271
110,24,3,3,1,3,0,0,0,0,1,4.192031591789904
34,8,0,1,0,0,0,0,0,0,1,3.535377549098369
126,23,6,3,24,6,0,0,0,1,1,4.614900856241729
76,16,4,3,0,4,0,0,0,0,1,4.083330877525925
120,22,3,21,19,3,0,0,1,1,1,4.826178764422826
15,2,3,1,0,3,0,0,0,0,1,3.456564762130954
16,4,1,1,0,1,0,0,0,0,1,3.452819531114783
45,10,2,2,0,2,0,0,0,0,0,4.238378163961527
112,25,3,0,0,3,0,0,0,0,1,4.117055873713921
25,5,4,1,0,4,0,0,0,0,0,3.5132696895151083
29,6,1,1,0,1,0,0,0,0,1,3.672997271796529
145,29,8,11,13,8,0,0,0,1,1,4.561256963616434
46,11,2,1,0,2,0,0,0,0,1,4.114997009981551
23,5,2,1,0,2,0,0,0,0,0,3.653996738665709
153,28,10,8,0,10,0,0,0,0,1,4.191170140725095
29,7,2,2,0,2,0,0,0,0,0,3.922828737239168
158,23,10,16,0,10,0,0,0,0,1,4.317964490651359
39,8,0,1,0,0,0,0,0,0,1,3.800372809608565
41,8,3,0,0,3,0,0,0,0,0,3.877770676250838
44,8,2,1,0,2,0,0,0,0,1,3.998871107126152
52,14,2,2,0,2,0,0,0,0,0,3.671789827350931
283,57,8,23,0,8,0,0,0,0,1,4.400900128837104
43,9,2,2,0,2,0,0,0,0,1,4.181479000392088
30,7,2,2,0,2,0,0,0,0,1,3.894739663055176
25,5,2,2,0,2,0,0,0,0,1,3.7834651896016456
126,21,7,4,0,7,0,0,0,0,0,4.499334660424665
33,9,1,1,0,1,0,0,0,0,1,3.541071680739156
30,6,2,2,0,2,0,0,0,0,1,3.7614063297218414
42,7,2,1,0,2,0,0,0,0,1,4.064354624902157
86,18,3,3,0,3,0,0,0,0,1,4.001619337318128
41,8,2,2,0,2,0,0,0,0,0,4.024112139665472
6,2,1,1,0,1,0,0,0,0,0,2.584962500721156
24,6,1,1,0,1,0,0,0,0,0,3.4549868557726677
147,27,6,24,23,6,0,0,1,1,1,4.9726050969217885
136,28,7,12,0,7,0,0,0,0,1,4.33466035431162
138,28,14,8,5,14,0,0,0,0,1,4.545233863817466
25,6,3,1,0,3,0,0,0,0,0,3.843856189774724
101,19,3,9,17,3,0,0,0,1,1,4.673097860808959
55,11,3,3,0,3,0,0,0,0,1,4.075023869307126
154,37,7,3,1,7,0,0,0,0,1,4.352428080855274
75,17,9,3,0,9,0,0,0,0,1,4.090971605849696
75,17,0,1,0,0,0,0,0,0,1,3.894024072351823
30,7,1,23,0,1,0,0,0,0,0,3.5525842461721626
64,13,3,1,0,3,0,0,0,0,1,3.951051813326429
45,10,3,2,0,3,0,0,0,0,1,4.204827608309817
53,10,4,2,0,4,0,0,0,0,1,4.152751710122368
129,26,1,5,0,1,0,0,0,0,1,4.2911636896473615
70,15,1,1,0,1,0,0,0,0,1,3.857985739546983
42,9,8,3,0,8,0,0,0,0,1,3.871500685137637
39,8,3,1,0,3,0,0,0,0,1,4.028490680178816
90,20,3,2,0,3,0,0,0,0,1,4.019367851790896
54,9,2,2,0,2,0,0,0,0,1,4.090548558072226
60,13,3,3,0,3,0,0,0,0,1,4.24792907460228
148,30,3,6,0,3,0,0,0,0,0,4.183601064200174
96,20,4,12,0,4,0,0,0,0,1,4.445509090974912
25,6,0,1,0,0,0,0,0,0,0,3.4292750707107134
81,14,0,1,1,0,0,0,0,0,1,3.828699418695448
78,21,3,2,2,3,0,0,0,0,1,4.016614191375592
24,5,3,1,0,3,0,0,0,0,0,3.688721875540868
446,97,21,14,4,21,0,0,0,0,1,4.450265181414799
55,13,7,2,1,7,0,0,0,0,0,4.094196304079727
29,5,2,2,0,2,0,0,0,0,1,3.8369589098021657
24,5,1,1,0,1,0,0,0,0,1,3.803508854797679
54,12,2,3,0,2,0,0,0,0,1,3.982839641576229
60,12,2,1,1,2,0,0,0,0,1,4.233881588815122
24,6,2,2,0,2,0,0,0,0,0,3.772055208874201
99,16,4,47,4,4,0,0,0,0,1,4.814722877738758
37,8,3,1,0,3,0,0,0,0,1,3.730289691218124
86,13,2,11,11,2,0,0,0,1,1,4.645165592759366
132,21,3,4,14,3,0,0,0,1,1,4.39424464328899
93,18,6,6,0,6,0,0,0,0,1,4.30727830086461
69,14,2,9,0,2,0,0,0,0,1,4.138867531518253
147,28,6,24,25,6,0,0,0,1,1,4.873038664007561
139,22,6,6,13,6,0,0,0,1,1,4.729301762682696
89,18,3,3,0,3,0,0,0,0,1,4.197696922343509
22,4,0,1,0,0,0,0,0,0,1,3.845350936622435
31,7,3,2,0,3,0,0,0,0,0,3.517766471258461
122,28,13,4,2,13,0,0,0,0,1,4.146738328197518
33,6,3,1,0,3,0,0,0,0,1,3.8509372107143887
105,20,6,3,0,6,0,0,0,0,1,4.279836710564704
97,20,2,2,0,2,0,0,0,0,1,4.174804860093208
86,18,1,3,0,1,0,0,0,0,1,4.153902219788587
109,23,7,11,23,7,0,0,1,1,1,4.876283723657354
26,7,2,3,0,2,0,0,0,0,0,3.6864194113487727
130,28,8,2,1,8,0,0,0,0,1,4.234664548876127
152,25,8,22,4,8,0,0,0,0,1,4.822396364535718
22,6,1,1,1,1,0,0,0,0,1,3.658993415253805
415,94,28,16,0,28,0,0,0,0,1,4.2863002985170695
51,9,1,1,0,1,0,0,0,0,0,3.914606900956898
83,14,4,4,9,4,0,0,0,0,1,4.406693297071984
28,5,4,2,0,4,0,0,0,0,1,3.896291529045928
149,27,2,15,22,2,0,0,1,1,1,4.776018440538048
96,19,5,3,0,5,0,0,0,0,1,4.236034929423913
122,24,1,29,23,1,0,0,0,1,1,4.876267797206831
157,30,3,30,16,3,0,0,1,0,1,4.859855238272187
88,21,5,2,0,5,0,0,0,0,1,4.00055978578688
38,9,3,1,1,3,0,0,0,0,0,4.0304363948517326
34,4,0,2,0,0,0,0,0,0,0,3.9764499732851233
108,19,8,6,3,8,0,0,0,0,1,4.691092273113968
60,11,12,12,0,12,0,0,0,0,1,4.257962312782727
27,6,1,1,0,1,0,0,0,0,1,3.708048150071233
110,24,2,2,0,2,0,0,0,0,1,4.036020142165083
30,7,6,1,0,6,0,0,0,0,1,3.872905595320056
77,14,5,1,0,5,0,0,0,0,1,4.1740195530367465
75,19,7,2,0,7,0,0,0,0,1,4.286064065126355
74,16,5,6,0,5,0,0,1,0,1,4.298075873788084
141,32,2,6,1,2,0,0,0,0,1,4.091553300654653
158,29,7,9,17,7,1,0,0,1,1,4.628644198989696
149,22,10,25,26,10,0,0,0,1,1,5.069678837760151
28,7,5,1,0,5,0,0,0,0,0,3.994680368408909
57,11,2,2,0,2,0,0,0,0,1,4.210021707778463
34,8,2,25,0,2,0,0,0,0,0,3.4399330638678838
23,5,0,1,0,0,0,0,0,0,0,3.501397825434103
61,11,3,3,0,3,0,0,0,0,1,4.157704912670736
15,2,4,2,0,4,0,0,0,0,1,3.240223928941852
58,11,13,4,0,13,0,0,0,0,0,3.773328143048529
22,4,1,1,0,1,0,0,0,0,0,3.788754913993503
23,4,1,1,0,1,0,0,0,0,1,3.621175542919472
76,18,2,2,0,2,0,0,0,0,1,3.973008395159624
32,6,1,1,0,1,0,0,0,0,1,3.976409765557392
74,15,5,2,0,5,0,0,0,0,0,3.9244049341451537
66,14,3,3,0,3,0,0,0,0,1,4.250660918247424
40,8,1,1,0,1,0,0,0,0,1,3.8337834090041
87,17,2,2,0,2,0,0,0,0,1,4.213652267089254
39,9,1,2,0,1,0,0,0,0,0,3.842718564849674
43,8,3,1,0,3,0,0,0,0,1,3.934660906157502
25,7,1,1,2,1,0,0,0,0,0,3.403074189428569
142,29,0,7,10,0,0,0,1,0,1,4.342882216655625
34,10,4,2,1,4,0,0,0,0,0,3.5791036496284487
36,8,1,2,0,1,0,0,0,0,1,3.8389209191952665
125,23,8,28,14,8,0,0,1,0,1,5.188543014248859
22,5,1,1,0,1,0,0,0,0,1,3.606936732175321
115,23,16,7,0,16,0,0,0,0,1,3.85469424993989
46,11,4,3,1,4,0,0,0,0,1,3.934571001061341
186,28,8,10,0,8,1,0,0,0,1,4.5134370637221135
100,22,3,76,2,3,0,0,0,0,0,4.101212925306665
14,3,1,1,0,1,0,0,0,0,0,3.093069207771891
31,5,1,1,0,1,0,0,0,0,0,3.8975870361235367
61,12,2,1,1,2,0,0,0,0,1,3.88535773148898
41,8,0,1,0,0,0,0,0,0,1,4.012155432453934
40,8,5,2,0,5,0,0,0,0,0,3.9740244208650206
202,41,7,5,0,7,0,0,0,0,1,4.2813049247066814
73,18,1,1,0,1,0,0,0,0,0,3.758669692843884
126,28,5,15,8,5,0,0,1,0,1,4.751621916410582
58,11,4,2,0,4,0,0,0,0,1,4.1104250220880685
71,14,5,3,0,5,0,0,0,0,1,3.8258919299315695
69,16,0,0,0,0,0,0,0,0,1,3.8115146836468874
97,23,3,3,0,3,0,0,0,0,1,4.173705110893736
22,7,0,0,0,0,0,0,0,0,0,3.027169118440618
131,29,10,9,5,10,0,0,0,0,1,4.510336039153686
127,29,11,28,1,11,0,0,0,0,1,4.768960229834483
131,24,5,16,12,5,0,0,0,0,1,4.977525323908682
78,14,6,2,0,6,0,0,0,0,1,4.103109266627775
147,27,2,7,22,2,0,0,1,1,1,4.63037163221518
30,7,0,1,0,0,0,0,0,0,1,3.739572261986723
145,30,5,22,8,5,0,0,0,0,1,4.576084482919482
38,6,1,1,0,1,0,0,0,0,1,3.978484593508652
64,12,3,9,6,3,0,0,0,0,1,4.3739099963122845
46,11,3,1,0,3,0,0,0,0,1,3.961077108645552
156,29,2,8,24,2,0,0,1,1,1,4.629076017423371
87,19,7,1,0,7,0,0,0,0,1,4.136555824357001
62,12,4,12,0,4,0,0,0,0,1,4.386887225164714
139,27,2,2,0,2,0,0,0,0,1,4.200766607101189
31,7,2,1,1,2,0,0,0,0,0,3.4941600223597766
156,23,4,3,1,4,0,0,0,0,1,4.422288480255535
82,14,2,4,0,2,0,0,0,0,1,4.263850671491129
32,7,0,1,0,0,0,0,0,0,1,3.741729296672175
77,19,6,2,2,6,0,0,0,0,1,3.9586444559369776
25,6,1,1,0,1,0,0,0,0,0,3.829275070710712
66,15,2,2,0,2,0,0,0,0,1,3.891759742964918
150,26,3,14,19,3,1,0,1,0,1,4.873912651349241
40,11,2,1,1,2,0,0,0,0,0,3.770950594454668
30,6,1,1,0,1,0,0,0,0,0,3.844413829577612
86,13,10,5,17,10,0,0,0,0,1,5.008667045420296
159,29,5,7,26,5,0,0,0,1,1,4.76524860544754
39,8,1,2,0,1,0,0,0,0,1,3.922293001971731
136,25,4,21,14,4,0,0,0,1,1,4.740591312374787
68,13,3,1,0,3,0,0,0,0,1,4.1191658155616455
910,190,22,12,0,22,0,0,0,0,1,4.195709442626847
40,9,6,2,0,6,0,0,0,0,1,3.734183719779188
59,15,5,3,0,5,0,0,0,0,0,3.941196652006173
24,4,5,1,0,5,0,0,0,0,0,3.803508854797679
152,26,5,5,0,5,0,0,0,0,1,4.317692806563724
220,46,5,3,0,5,0,0,0,0,1,4.084092663071863
159,29,3,31,29,3,0,0,1,1,1,4.986388982648718
124,22,7,11,16,7,0,0,0,1,1,4.676438904318126
24,6,0,3,0,0,0,0,0,0,0,3.5697738350294785
22,5,1,1,0,1,0,0,0,0,1,3.606936732175321
141,29,3,11,2,3,0,0,0,0,1,4.318113957611124
68,14,1,2,0,1,0,0,0,0,0,3.979167292691286
120,28,6,6,0,6,0,0,0,0,1,4.311301732177995
137,34,2,4,2,2,0,0,0,0,1,4.0280218030654265
17,4,1,12,1,1,0,0,0,0,0,3.219528282299548
55,11,10,2,0,10,0,0,0,0,1,4.407743804040391
34,7,2,1,0,2,0,0,0,0,0,3.948372960273853
53,13,3,2,0,3,0,0,0,0,1,4.135399171659273
37,5,5,1,0,5,0,0,0,0,1,3.990009704040741
115,17,7,8,0,7,0,0,0,0,1,4.423137792358524
31,5,3,1,0,3,0,0,0,0,1,3.833070907091279
67,15,1,2,0,1,0,0,0,0,1,3.929114983148315
154,34,9,6,0,9,0,0,0,0,1,3.9536275696416383
83,20,3,3,0,3,0,0,0,0,0,4.057263820766489
23,4,0,1,0,0,0,0,0,0,0,3.534219021180341
72,15,2,2,0,2,0,0,0,0,1,3.990719581091146
87,17,1,3,0,1,0,0,0,0,0,3.715835668651243
113,19,3,11,20,3,0,0,0,1,1,4.794452223849476
35,7,2,3,0,2,0,0,0,0,0,3.914159445145514
38,7,2,1,0,2,0,0,0,0,1,3.862948816520147
21,4,1,1,0,1,0,0,0,0,1,3.748994803525096
66,14,4,2,0,4,0,0,0,0,1,3.981439908473287
29,7,1,2,0,1,0,0,0,0,1,4.047299098426644
116,25,7,3,5,7,1,0,0,0,1,4.206762433506451
94,19,9,11,7,9,0,0,0,0,1,4.869027915388107
153,32,7,9,19,7,0,0,0,1,1,4.64148798878939
31,8,2,2,0,2,0,0,0,0,1,4.062212940889997
49,11,2,2,0,2,0,0,0,0,1,4.140447987839137
131,24,5,4,0,5,0,0,0,0,1,4.27461735446384
79,20,2,2,0,2,0,0,0,0,1,3.9626546033936543
148,26,5,15,21,5,0,0,0,1,1,4.873273404847024
141,25,6,16,11,6,0,0,0,1,1,4.723182944580946
21,5,1,1,0,1,0,0,0,0,0,3.820888851350188
83,18,2,3,0,2,0,0,0,0,1,4.057512818592217
44,7,2,2,0,2,0,0,0,0,0,4.018884391699702
140,24,6,8,1,6,0,0,0,0,1,4.2105636637584505
26,6,2,1,1,2,0,0,0,0,1,3.979097891134805
85,18,1,1,0,1,0,0,0,0,1,4.008554172851646
39,9,2,1,0,2,0,0,0,0,1,3.891439963051985
29,7,1,1,0,1,0,0,0,0,1,3.4864486671683537
50,9,7,2,0,7,0,0,0,0,1,3.941984511178707
136,27,8,27,18,8,0,0,0,1,1,4.971312266429078
20,5,0,1,0,0,0,0,0,0,0,3.921928094887362
26,7,1,1,0,1,0,0,0,0,1,3.507380102423635
156,24,13,20,0,13,1,0,0,0,1,4.610064562188242
111,22,4,3,0,4,0,0,1,0,1,4.352999940133203
26,5,3,1,0,3,0,0,0,0,1,3.8441065448145375
28,5,1,1,0,1,0,0,0,0,1,3.56610893983748
28,6,2,2,0,2,0,0,0,0,0,3.651478922893308
50,11,1,2,0,1,0,0,0,0,1,3.959079570624173
133,27,3,5,12,3,0,0,0,1,1,4.517589651404322
51,10,2,2,0,2,0,0,0,0,1,3.980701205210021
159,26,7,17,0,7,0,0,1,0,1,4.653678362138409
87,19,4,1,2,4,0,0,0,0,1,4.020354450691533
50,10,6,2,0,6,0,0,0,0,1,4.181984511178706
36,7,1,1,0,1,0,0,0,0,1,3.731746181697386
44,10,2,2,0,2,0,0,0,0,1,3.848207687055909
32,7,2,2,0,2,0,0,0,0,1,3.8400182662886326
116,20,8,4,11,8,1,0,0,0,1,4.575092982166787
115,25,5,3,0,5,0,0,0,0,1,4.208680447450216
30,8,2,1,0,2,0,0,0,0,1,4.0062389286533895
88,19,3,2,2,3,0,0,0,0,0,4.059764090034967
61,13,1,2,11,1,0,0,0,1,1,4.031847273271293
157,27,6,8,6,6,0,0,0,0,1,4.386905325546644
162,39,6,16,0,6,0,0,0,0,1,4.291370262856323
103,22,2,3,2,2,0,0,0,0,1,4.221982106688477
84,17,2,1,0,2,0,0,0,0,1,4.154986782047141
67,14,3,1,0,3,0,0,0,0,1,4.048797914397003
53,9,3,2,0,3,0,0,0,0,1,3.894740916901472
24,5,1,1,0,1,0,0,0,0,0,3.4182958340544896
26,5,3,1,1,3,0,0,0,0,1,3.690260390968384
134,29,10,22,18,10,0,0,1,0,1,5.041481123416811
71,14,8,2,0,8,0,0,0,0,1,4.049165728300576
168,30,4,16,23,4,1,0,1,0,1,4.92562922862072
73,12,3,1,0,3,0,0,0,0,1,4.107585526682957
38,8,7,1,0,7,0,0,0,0,1,3.977804815904365
87,18,0,1,0,0,0,0,0,0,1,3.818223771058605
22,6,1,1,0,1,0,0,0,0,0,3.477175233435624
87,19,5,4,0,5,0,0,0,0,1,4.245719179801929
84,17,3,4,0,3,0,0,0,0,1,4.1006091672547385
77,16,5,2,1,5,0,0,0,0,1,4.056773679014061
382,78,11,7,0,11,0,0,0,0,1,4.23549928690716
161,27,13,29,26,13,0,0,1,1,1,5.047791430114513
132,27,3,8,18,3,0,0,0,1,1,4.556404627220017
155,33,6,11,0,6,0,0,0,0,1,4.455280884360376
104,21,7,16,20,7,0,0,1,1,1,4.547959386504177
154,27,3,29,19,3,0,0,1,1,1,4.941689656338317
23,5,2,1,0,2,0,0,0,0,0,3.621175542919472
159,23,8,24,19,8,0,0,0,1,1,4.915941052930432
45,8,1,1,0,1,0,0,0,0,1,3.782170941450841
137,30,6,15,2,6,0,0,0,0,1,4.381667743311142
143,29,7,9,0,7,0,0,0,0,1,4.350112579252172
22,4,3,1,0,3,0,0,0,0,0,3.3908054820769817
21,5,1,2,0,1,0,0,0,0,1,3.6304126608739975
37,6,4,1,0,4,0,0,0,0,1,4.270132081786695
86,18,3,3,0,3,0,0,0,0,1,4.093261165841324
85,17,2,22,18,2,0,0,1,1,1,4.64289406606991
19,4,2,2,0,2,0,0,0,0,1,3.431623565847432
153,31,12,8,0,12,0,0,0,0,1,4.101402712686737
74,17,5,10,4,5,0,0,0,0,1,4.395415109446147
